orig_book_index,orig_chapter,orig_verse,text
Deuteronomy,32,44,ויבא משה וידבר אתכלדברי השירההזאת באזני העם הוא והושע בןנון
Deuteronomy,32,45,ויכל משה לדבר אתכלהדברים האלה אלכלישראל
Deuteronomy,32,46,ויאמר אלהם שימו לבבכם לכלהדברים אשר אנכי מעיד בכם היום אשר תצום אתבניכם לשמר לעשות אתכלדברי התורה הזאת
Deuteronomy,32,47,כי לאדבר רק הוא םכם כיהוא חייכם ובדבר הזה תאריכו ימים עלהאדמה אשר אתם עברים אתהירדן שמה לרשתה ף
Deuteronomy,32,48,וידבר יהוה אלמשה בעצם היום הזה לאמר
Deuteronomy,32,49,עלה אלהר העברים הזה הרנבו אשר בארץ מואב אשר עלפני ירחו וראה אתארץ כנען אשר אני נתן לבני ישראל לאחזה
Deuteronomy,32,50,ומת בהר אשר אתה עלה שמה והאסף אלעמיך כאשרמת אהרן אחיך בהר ההר ויאסף אלעמיו
Deuteronomy,32,51,על אשר מעלתם בי בתוך בני ישראל במימריבת קדש מדברצן על אשר לאקדשתם אותי בתוך בני ישראל
Deuteronomy,32,52,כי מנגד תראה אתהארץ ושמה לא תבוא אלהארץ אשראני נתן לבני ישראל ף
Deuteronomy,33,1,וזאת הברכה אשר ברך משה איש האלהים אתבני ישראל לפני מותו
Deuteronomy,33,2,ויאמר יהוה מסיני בא וזרח משעיר למו הופיע מהר פארן ואתה מרבבת קדש מימינו למו
Deuteronomy,33,3,אף חבב עמים כלקדשיו בידך והם תכו לרגלך ישא מדברתיך
Deuteronomy,33,4,תורה צוהלנו משה מורשה קהלת יעקב
Deuteronomy,33,5,ויהי בישרון מלך בהתאסף ראשי עם יחד שבטי ישראל
Deuteronomy,33,6,יחי ראובן ואלימת ויהי מתיו מספר ס
Deuteronomy,33,7,וזאת ליהודה ויאמר שמע יהוה קול יהודה ואלעמו תביאנו ידיו רב לו ועזר מצריו תהיה ס
Deuteronomy,33,8,וללוי אמר תמיך ואוריך לאיש חסידך אשר נסיתו במסה תריבהו עלמי מריבה
Deuteronomy,33,9,האמר לאביו ולאמו לא ראיתיו ואתאחיו לא הכיר ואת לא ידע כי שמרו אמרתך ובריתך ינצרו
Deuteronomy,33,10,יורו משפטיך ליעקב ותורתך לישראל ישימו קטורה באפך וכליל עלמזבחך
Deuteronomy,33,11,ברך יהוה חילו ופעל ידיו תרצה מחץ מתנים קמיו ומשנאיו מןיקומון ס
Deuteronomy,33,12,לבנימן אמר ידיד יהוה ישכן לבטח עליו חףף עליו כלהיום ובין כתיפיו שכן ס
Deuteronomy,33,13,וליוסף אמר מברכת יהוה ארצו ממגד שמים מטל ומתהום רבצת תחת
Deuteronomy,33,14,וממגד תבואת שמש וממגד גרש ירחים
Deuteronomy,33,15,ומראש הרריקדם וממגד גבעות עולם
Deuteronomy,33,16,וממגד ארץ ומלאה ורצון שכני סנה תבואתה לראש יוסף ולקדקד נזיר אחיו
Deuteronomy,33,17,בכור שורו הדר לו וקרני ראם קרניו בהם עמים ינגח יחדו אפסיארץ והם רבבות אפרים והם אלפי מנשה ס
Deuteronomy,33,18,ולזבולן אמר שמח זבולן בצאתך ויששכר באהליך
Deuteronomy,33,19,עמים הריקראו שם יזבחו זבחיצדק כי שפע ימים יינקו ושפוני טמוני חול ס
Deuteronomy,33,20,ולגד אמר ברוך מרחיב גד כלביא שכן וטרף זרוע אףקדקד
Deuteronomy,33,21,וירא ראשית לו כישם חלקת מחקק ספון ויתא ראשי עם צדקת יהוה עשה ומשפטיו עםישראל ס
Deuteronomy,33,22,ולדן אמר דן גור אריה יזנק מןהבשן
Deuteronomy,33,23,ולנפתלי אמר נפתלי שבע רצון ומלא ברכת יהוה ים ודרום ירשה ס
Deuteronomy,33,24,ולאשר אמר ברוך מבנים אשר יהי רצוי אחיו וטבל בשמן רגלו
Deuteronomy,33,25,ברזל ונחשת מנעליך וכימיך דבאך
Deuteronomy,33,26,אין כאל ישרון רכב שמים בעזרך ובגאותו שחקים
Deuteronomy,33,27,מענה אלהי קדם ומתחת זרעת עולם ויגרש מפניך אויב ויאמר השמד
Deuteronomy,33,28,וישכן ישראל בטח בדד עין יעקב אלארץ דגן ותירוש אףשמיו יערפו טל
Deuteronomy,33,29,אשריך ישראל מי כמוך עם נושע ביהוה מגן עזרך ואשרחרב גאותך ויכחשו איביך לך ואתה עלבמותימו תדרך ס
Deuteronomy,34,1,ויעל משה מערבת מואב אלהר נבו ראש הפסגה אשר עלפני ירחו ויראהו יהוה אתכלהארץ אתהגלעד עדדן
Deuteronomy,34,2,ואת כלנפתלי ואתארץ אפרים ומנשה ואת כלארץ יהודה עד הים האחרון
Deuteronomy,34,3,ואתהנגב ואתהככר בקעת ירחו עיר התמרים עדצער
Deuteronomy,34,4,ויאמר יהוה אליו זאת הארץ אשר נשבעתי לאברהם ליצחק וליעקב לאמר לזרעך אתננה הראיתיך בעיניך ושמה לא תעבר
Deuteronomy,34,5,וימת שם משה עבדיהוה בארץ מואב עלפי יהוה
Deuteronomy,34,6,ויקבר אתו בגי בארץ מואב מול בית פעור ולאידע איש אתקברתו עד היום הזה
Deuteronomy,34,7,ומשה בןמאה ועשרים שנה במתו לאכהתה עינו ולאנס לחה
Deuteronomy,34,8,ויבכו בני ישראל אתמשה בערבת מואב שלשים יום ויתמו ימי בכי אבל משה
Deuteronomy,34,9,ויהושע בןנון מלא רוח חכמה כיסמך משה אתידיו עליו וישמעו אליו בניישראל ויעשו כאשר צוה יהוה אתמשה
Deuteronomy,34,10,ולאקם נביא עוד בישראל כמשה אשר ידעו יהוה פנים אלפנים
Deuteronomy,34,11,לכלהאתות והמופתים אשר שלחו יהוה לעשות בארץ מצרים לפרעה ולכלעבדיו ולכלארצו
Deuteronomy,34,12,ולכל היד החזקה ולכל המורא הגדול אשר עשה משה לעיני כלישראל
Joshua,1,1,ויהי אחרי מות משה עבד יהוה ויאמר יהוה אליהושע בןנון משרת משה לאמר
Joshua,1,2,משה עבדי מת ועתה קום עבר אתהירדן הזה אתה וכלהעם הזה אלהארץ אשר אנכי נתן להם לבני ישראל
Joshua,1,3,כלמקום אשר תדרך כףרגלכם בו לכם נתתיו כאשר דברתי אלמשה
Joshua,1,4,מהמדבר והלבנון הזה ועדהנהר הגדול נהרפרת כל ארץ החתים ועדהים הגדול מבוא השמש יהיה גבולכם
Joshua,1,5,לאיתיצב איש לפניך כל ימי חייך כאשר הייתי עםמשה אהיה עמך לא ארפך ולא אעזבך
Joshua,1,6,חזק ואמץ כי אתה תנחיל אתהעם הזה אתהארץ אשרנשבעתי לאבותם לתת להם
Joshua,1,7,רק חזק ואמץ מאד לשמר לעשות ככלהתורה אשר צוך משה עבדי אלתסור ממנו ימין ושמאול למען תשכיל בכל אשר תלך
Joshua,1,8,לאימוש ספר התורה הזה מפיך והגית בו יוםם ולילה למען תשמר לעשות ככלהכתוב בו כיאז תצליח אתדרךך ואז תשכיל
Joshua,1,9,הלוא צויתיך חזק ואמץ אלתערץ ואלתחת כי עמך יהוה אלהיך בכל אשר תלך ף
Joshua,1,10,ויצו יהושע אתשטרי העם לאמר
Joshua,1,11,עברו בקרב המחנה וצוו אתהעם לאמר הכינו לכם צידה כי בעוד שלשת ימים אתם עברים אתהירדן הזה לבוא לרשת אתהארץ אשר יהוה אלהיכם נתן לכם לרשתה ס
Joshua,1,12,ולראובני ולגדי ולחצי שבט המנשה אמר יהושע לאמר
Joshua,1,13,זכור אתהדבר אשר צוה אתכם משה עבדיהוה לאמר יהוה אלהיכם מניח לכם ונתן לכם אתהארץ הזאת
Joshua,1,14,נשיכם טפכם ומקניכם ישבו בארץ אשר נתן לכם משה בעבר הירדן ואתם תעברו חמשים לפני אחיכם כל גבורי החיל ועזרתם אותם
Joshua,1,15,עד אשריניח יהוה לאחיכם ככם וירשו גםהמה אתהארץ אשריהוה אלהיכם נתן להם ושבתם לארץ ירשתכם וירשתם אותה אשר נתן לכם משה עבד יהוה בעבר הירדן מזרח השמש
Joshua,1,16,ויענו אתיהושע לאמר כל אשרצויתנו נעשה ואלכלאשר תשלחנו נלך
Joshua,1,17,ככל אשרשמענו אלמשה כן נשמע אליך רק יהיה יהוה אלהיך עמך כאשר היה עםמשה
Joshua,1,18,כלאיש אשרימרה אתפיך ולאישמע אתדבריך לכל אשרתצונו יומת רק חזק ואמץ ף
Joshua,2,1,וישלח יהושעבןנון מןהשטים שניםאנשים מרגלים חרש לאמר לכו ראו אתהארץ ואתיריחו וילכו ויבאו ביתאשה זונה ושמה רחב וישכבושמה
Joshua,2,2,ויאמר למלך יריחו לאמר הנה אנשים באו הנה הלילה מבני ישראל לחפר אתהארץ
Joshua,2,3,וישלח מלך יריחו אלרחב לאמר הוציאי האנשים הבאים אליך אשרבאו לביתך כי לחפר אתכלהארץ באו
Joshua,2,4,ותקח האשה אתשני האנשים ותצפנו ותאמר כן באו אלי האנשים ולא ידעתי מאין המה
Joshua,2,5,ויהי השער לסגור בחשך והאנשים יצאו לא ידעתי אנה הלכו האנשים רדפו מהר אחריהם כי תשיגום
Joshua,2,6,והיא העלתם הגגה ותטמנם בפשתי העץ הערכות לה עלהגג
Joshua,2,7,והאנשים רדפו אחריהם דרך הירדן על המעברות והשער סגרו אחרי כאשר יצאו הרדפים אחריהם
Joshua,2,8,והמה טרם ישכבון והיא עלתה עליהם עלהגג
Joshua,2,9,ותאמר אלהאנשים ידעתי כינתן יהוה לכם אתהארץ וכינפלה אימתכם עלינו וכי נמגו כלישבי הארץ מפניכם
Joshua,2,10,כי שמענו את אשרהוביש יהוה אתמי יםסוף מפניכם בצאתכם ממצרים ואשר עשיתם לשני מלכי האמרי אשר בעבר הירדן לסיחן ולעוג אשר החרמתם אותם
Joshua,2,11,ונשמע וימס לבבנו ולאקמה עוד רוח באיש מפניכם כי יהוה אלהיכם הוא אלהים בשמים ממעל ועלהארץ מתחת
Joshua,2,12,ועתה השבעונא לי ביהוה כיעשיתי עםכם חסד ועשיתם גםאתם עםבית אבי חסד ונתתם לי אות אמת
Joshua,2,13,והחיתם אתאבי ואתאמי ואתאחי ואת ואת כלאשר להם והצלתם אתנפשתינו ממות
Joshua,2,14,ויאמרו לה האנשים נפשנו תחתיכם למות אם לא תגידו אתדברנו זה והיה בתתיהוה לנו אתהארץ ועשינו עמך חסד ואמת
Joshua,2,15,ותורדם בחבל בעד החלון כי ביתה בקיר החומה ובחומה היא יושבת
Joshua,2,16,ותאמר להם ההרה לכו פןיפגעו בכם הרדפים ונחבתם שמה שלשת ימים עד שוב הרדפים ואחר תלכו לדרככם
Joshua,2,17,ויאמרו אליה האנשים נקים אנחנו משבעתך הזה אשר השבעתנו
Joshua,2,18,הנה אנחנו באים בארץ אתתקות חוט השני הזה תקשרי בחלון אשר הורדתנו בו ואתאביך ואתאמך ואתאחיך ואת כלבית אביך תאספי אליך הביתה
Joshua,2,19,והיה כל אשריצא מדלתי ביתך החוצה דמו בראשו ואנחנו נקים וכל אשר יהיה אתך בבית דמו בראשנו אםיד תהיהבו
Joshua,2,20,ואםתגידי אתדברנו זה והיינו נקים משבעתך אשר השבעתנו
Joshua,2,21,ותאמר כדבריכם כןהוא ותשלחם וילכו ותקשר אתתקות השני בחלון
Joshua,2,22,וילכו ויבאו ההרה וישבו שם שלשת ימים עדשבו הרדפים ויבקשו הרדפים בכלהדרך ולא מצאו
Joshua,2,23,וישבו שני האנשים וירדו מההר ויעברו ויבאו אליהושע בןנון ויספרולו את כלהמצאות אותם
Joshua,2,24,ויאמרו אליהושע כינתן יהוה בידנו אתכלהארץ וגםנמגו כלישבי הארץ מפנינו ס
Joshua,3,1,וישכם יהושע בבקר ויסעו מהשטים ויבאו עדהירדן הוא וכלבני ישראל וילנו שם טרם יעברו
Joshua,3,2,ויהי מקצה שלשת ימים ויעברו השטרים בקרב המחנה
Joshua,3,3,ויצוו אתהעם לאמר כראותכם את ארון בריתיהוה אלהיכם והכהנים הלוים נשאים אתו ואתם תסעו ממקוםכם והלכתם אחריו
Joshua,3,4,אך רחוק יהיה ביניכם כאלפים אמה במדה אלתקרבו אליו למען אשרתדעו אתהדרך אשר תלכובה כי לא עברתם בדרך מתמול שלשום ס
Joshua,3,5,ויאמר יהושע אלהעם התקדשו כי מחר יעשה יהוה בקרבכם נפלאות
Joshua,3,6,ויאמר יהושע אלהכהנים לאמר שאו אתארון הברית ועברו לפני העם וישאו אתארון הברית וילכו לפני העם ס
Joshua,3,7,ויאמר יהוה אליהושע היום הזה אחל גדלך בעיני כלישראל אשר ידעון כי כאשר הייתי עםמשה אהיה עמך
Joshua,3,8,ואתה תצוה אתהכהנים נשאי ארוןהברית לאמר כבאכם עדקצה מי הירדן בירדן תעמדו ף
Joshua,3,9,ויאמר יהושע אלבני ישראל גשו הנה ושמעו אתדברי יהוה אלהיכם
Joshua,3,10,ויאמר יהושע בזאת תדעון כי אל חי בקרבכם והורש יוריש מפניכם אתהכנעני ואתהחתי ואתהחוי ואתהפרזי ואתהגרגשי והאמרי והיבוסי
Joshua,3,11,הנה ארון הברית אדון כלהארץ עבר לפניכם בירדן
Joshua,3,12,ועתה קחו לכם שני עשר איש משבטי ישראל אישאחד אישאחד לשבט
Joshua,3,13,והיה כנוח כפות רגלי הכהנים נשאי ארון יהוה אדון כלהארץ במי הירדן מי הירדן יכרתון המים הירדים מלמעלה ויעמדו נד אחד
Joshua,3,14,ויהי בנסע העם מאהליהם לעבר אתהירדן והכהנים נשאי הארון הברית לפני העם
Joshua,3,15,וכבוא נשאי הארון עדהירדן ורגלי הכהנים נשאי הארון נטבלו בקצה המים והירדן מלא עלכלגדותיו כל ימי קציר
Joshua,3,16,ויעמדו המים הירדים מלמעלה קמו נדאחד הרחק מאד העיר אשר מצד צרתן והירדים על ים הערבה יםהמלח תמו נכרתו והעם עברו נגד יריחו
Joshua,3,17,ויעמדו הכהנים נשאי הארון בריתיהוה בחרבה בתוך הירדן הכן וכלישראל עברים בחרבה עד אשרתמו כלהגוי לעבר אתהירדן
Joshua,4,1,ויהי כאשרתמו כלהגוי לעבור אתהירדן ף ויאמר יהוה אליהושע לאמר
Joshua,4,2,קחו לכם מןהעם שנים עשר אנשים אישאחד אישאחד משבט
Joshua,4,3,וצוו אותם לאמר שאולכם מזה מתוך הירדן ממצב רגלי הכהנים הכין שתיםעשרה אבנים והעברתם אותם עםכם והנחתם אותם במלון אשרתלינו בו הלילה ס
Joshua,4,4,ויקרא יהושע אלשנים העשר איש אשר הכין מבני ישראל אישאחד אישאחד משבט
Joshua,4,5,ויאמר להם יהושע עברו לפני ארון יהוה אלהיכם אלתוך הירדן והרימו לכם איש אבן אחת עלשכמו למספר שבטי בניישראל
Joshua,4,6,למען תהיה זאת אות בקרבכם כיישאלון בניכם מחר לאמר מה האבנים האלה לכם
Joshua,4,7,ואמרתם להם אשר נכרתו מימי הירדן מפני ארון בריתיהוה בעברו בירדן נכרתו מי הירדן והיו האבנים האלה לזכרון לבני ישראל עדעולם
Joshua,4,8,ויעשוכן בניישראל כאשר צוה יהושע וישאו שתיעשרה אבנים מתוך הירדן כאשר דבר יהוה אליהושע למספר שבטי בניישראל ויעברום עםם אלהמלון וינחום שם
Joshua,4,9,ושתים עשרה אבנים הקים יהושע בתוך הירדן תחת מצב רגלי הכהנים נשאי ארון הברית ויהיו שם עד היום הזה
Joshua,4,10,והכהנים נשאי הארון עמדים בתוך הירדן עד תם כלהדבר אשרצוה יהוה אתיהושע לדבר אלהעם ככל אשרצוה משה אתיהושע וימהרו העם ויעברו
Joshua,4,11,ויהי כאשרתם כלהעם לעבור ויעבר ארוןיהוה והכהנים לפני העם
Joshua,4,12,ויעברו בניראובן ובניגד וחצי שבט המנשה חמשים לפני בני ישראל כאשר דבר אליהם משה
Joshua,4,13,כארבעים אלף חלוצי הצבא עברו לפני יהוה למלחמה אל ערבות יריחו ס
Joshua,4,14,ביום ההוא גדל יהוה אתיהושע בעיני כלישראל ויראו אתו כאשר יראו אתמשה כלימי חייו ף
Joshua,4,15,ויאמר יהוה אליהושע לאמר
Joshua,4,16,צוה אתהכהנים נשאי ארון העדות ויעלו מןהירדן
Joshua,4,17,ויצו יהושע אתהכהנים לאמר עלו מןהירדן
Joshua,4,18,ויהי הכהנים נשאי ארון בריתיהוה מתוך הירדן נתקו כפות רגלי הכהנים אל החרבה וישבו מיהירדן למקוםם וילכו כתמולשלשום עלכלגדותיו
Joshua,4,19,והעם עלו מןהירדן בעשור לחדש הראשון ויחנו בגלגל בקצה מזרח יריחו
Joshua,4,20,ואת שתים עשרה האבנים האלה אשר לקחו מןהירדן הקים יהושע בגלגל
Joshua,4,21,ויאמר אלבני ישראל לאמר אשר ישאלון בניכם מחר אתאבותם לאמר מה האבנים האלה
Joshua,4,22,והודעתם אתבניכם לאמר ביבשה עבר ישראל אתהירדן הזה
Joshua,4,23,אשרהוביש יהוה אלהיכם אתמי הירדן מפניכם עדעברכם כאשר עשה יהוה אלהיכם ליםסוף אשרהוביש מפנינו עדעברנו
Joshua,4,24,למען דעת כלעמי הארץ אתיד יהוה כי חזקה היא למען יראתם אתיהוה אלהיכם כלהימים ס
Joshua,5,1,ויהי כשמע כלמלכי האמרי אשר בעבר הירדן ימה וכלמלכי הכנעני אשר עלהים את אשרהוביש יהוה אתמי הירדן מפני בניישראל עד וימס לבבם ולאהיה בם עוד רוח מפני בניישראל ס
Joshua,5,2,בעת ההיא אמר יהוה אליהושע עשה לך חרבות צרים ושוב מל אתבניישראל שנית
Joshua,5,3,ויעשלו יהושע חרבות צרים וימל אתבני ישראל אלגבעת הערלות
Joshua,5,4,וזה הדבר אשרמל יהושע כלהעם היצא ממצרים הזכרים כל אנשי המלחמה מתו במדבר בדרך בצאתם ממצרים
Joshua,5,5,כימלים היו כלהעם היצאים וכלהעם הילדים במדבר בדרך בצאתם ממצרים לאמלו
Joshua,5,6,כי ארבעים שנה הלכו בניישראל במדבר עדתם כלהגוי אנשי המלחמה היצאים ממצרים אשר לאשמעו בקול יהוה אשר נשבע יהוה להם לבלתי הראותם אתהארץ אשר נשבע יהוה לאבותם לתת לנו ארץ זבת חלב ודבש
Joshua,5,7,ואתבניהם הקים תחתם אתם מל יהושע כיערלים היו כי לאמלו אותם בדרך
Joshua,5,8,ויהי כאשרתמו כלהגוי להמול וישבו תחתם במחנה עד חיותם ף
Joshua,5,9,ויאמר יהוה אליהושע היום גלותי אתחרפת מצרים מעליכם ויקרא שם המקום ההוא גלגל עד היום הזה
Joshua,5,10,ויחנו בניישראל בגלגל ויעשו אתהפסח בארבעה עשר יום לחדש בערב בערבות יריחו
Joshua,5,11,ויאכלו מעבור הארץ ממחרת הפסח מצות וקלוי בעצם היום הזה
Joshua,5,12,וישבת המן ממחרת באכלם מעבור הארץ ולאהיה עוד לבני ישראל מן ויאכלו מתבואת ארץ כנען בשנה ההיא ס
Joshua,5,13,ויהי בהיות יהושע ביריחו וישא עיניו וירא והנהאיש עמד לנגדו וחרבו שלופה בידו וילך יהושע אליו ויאמר לו הלנו אתה אםלצרינו
Joshua,5,14,ויאמר לא כי אני שרצבאיהוה עתה באתי ויפל יהושע אלפניו ארצה וישתחו ויאמר לו מה אדני מדבר אלעבדו
Joshua,5,15,ויאמר שרצבא יהוה אליהושע שלנעלך מעל רגלך כי המקום אשר אתה עמד עליו קדש הוא ויעש יהושע כן
Joshua,6,1,ויריחו סגרת ומסגרת מפני בני ישראל אין יוצא ואין בא ס
Joshua,6,2,ויאמר יהוה אליהושע ראה נתתי בידך אתיריחו ואתמלכה גבורי החיל
Joshua,6,3,וסבתם אתהעיר כל אנשי המלחמה הקיף אתהעיר פעם אחת כה תעשה ששת ימים
Joshua,6,4,ושבעה כהנים ישאו שבעה שופרות היובלים לפני הארון וביום השביעי תסבו אתהעיר שבע פעמים והכהנים יתקעו בשופרות
Joshua,6,5,והיה במשך בקרן היובל אתקול השופר יריעו כלהעם תרועה גדולה ונפלה חומת העיר תחתיה ועלו העם איש נגדו
Joshua,6,6,ויקרא יהושע בןנון אלהכהנים ויאמר אלהם שאו אתארון הברית ושבעה כהנים ישאו שבעה שופרות יובלים לפני ארון יהוה
Joshua,6,7,אלהעם עברו וסבו אתהעיר והחלוץ יעבר לפני ארון יהוה
Joshua,6,8,ויהי כאמר יהושע אלהעם ושבעה הכהנים נשאים שבעה שופרות היובלים לפני יהוה עברו ותקעו בשופרות וארון ברית יהוה הלך אחריהם
Joshua,6,9,והחלוץ הלך לפני הכהנים השופרות והמאסף הלך אחרי הארון הלוך ותקוע בשופרות
Joshua,6,10,ואתהעם צוה יהושע לאמר לא תריעו ולאתשמיעו אתקולכם ולאיצא מפיכם דבר עד יום אמרי אליכם הריעו והריעתם
Joshua,6,11,ויסב ארוןיהוה אתהעיר הקף פעם אחת ויבאו המחנה וילינו במחנה ף
Joshua,6,12,וישכם יהושע בבקר וישאו הכהנים אתארון יהוה
Joshua,6,13,ושבעה הכהנים נשאים שבעה שופרות היבלים לפני ארון יהוה הלכים הלוך ותקעו בשופרות והחלוץ הלך לפניהם והמאסף הלך אחרי ארון יהוה ותקוע בשופרות
Joshua,6,14,ויסבו אתהעיר ביום השני פעם אחת וישבו המחנה כה עשו ששת ימים
Joshua,6,15,ויהי ביום השביעי וישכמו כעלות השחר ויסבו אתהעיר כמשפט הזה שבע פעמים רק ביום ההוא סבבו אתהעיר שבע פעמים
Joshua,6,16,ויהי בפעם השביעית תקעו הכהנים בשופרות ויאמר יהושע אלהעם הריעו כינתן יהוה לכם אתהעיר
Joshua,6,17,והיתה העיר חרם היא וכלאשרבה ליהוה רק רחב הזונה תחיה היא וכלאשר אתה בבית כי החבאתה אתהמלאכים אשר שלחנו
Joshua,6,18,ורקאתם שמרו מןהחרם פןתחרימו ולקחתם מןהחרם ושמתם אתמחנה ישראל לחרם ועכרתם אותו
Joshua,6,19,וכל כסף וזהב וכלי נחשת וברזל קדש הוא ליהוה אוצר יהוה יבוא
Joshua,6,20,וירע העם ויתקעו בשפרות ויהי כשמע העם אתקול השופר ויריעו העם תרועה גדולה ותפל החומה תחתיה ויעל העם העירה איש נגדו וילכדו אתהעיר
Joshua,6,21,ויחרימו אתכלאשר בעיר מאיש ועדאשה מנער ועדזקן ועד שור ושה וחמור לפיחרב
Joshua,6,22,ולשנים האנשים המרגלים אתהארץ אמר יהושע באו ביתהאשה הזונה והוציאו משם אתהאשה ואתכלאשרלה כאשר נשבעתם לה
Joshua,6,23,ויבאו הנערים המרגלים ויציאו אתרחב ואתאביה ואתאמה ואתאחיה ואתכלאשרלה ואת כלמשפחותיה הוציאו ויניחום מחוץ למחנה ישראל
Joshua,6,24,והעיר שרפו באש וכלאשרבה רק הכסף והזהב וכלי הנחשת והברזל נתנו אוצר ביתיהוה
Joshua,6,25,ואתרחב הזונה ואתבית אביה ואתכלאשרלה החיה יהושע ותשב בקרב ישראל עד היום הזה כי החביאה אתהמלאכים אשרשלח יהושע לרגל אתיריחו ף
Joshua,6,26,וישבע יהושע בעת ההיא לאמר ארור האיש לפני יהוה אשר יקום ובנה אתהעיר הזאת אתיריחו בבכרו ייסדנה ובצעירו יציב דלתיה
Joshua,6,27,ויהי יהוה אתיהושע ויהי שמעו בכלהארץ
Joshua,7,1,וימעלו בניישראל מעל בחרם ויקח עכן בןכרמי בןזבדי בןזרח למטה יהודה מןהחרם ויחראף יהוה בבני ישראל
Joshua,7,2,וישלח יהושע אנשים מיריחו העי אשר עםבית און מקדם לביתאל ויאמר אליהם לאמר עלו ורגלו אתהארץ ויעלו האנשים וירגלו אתהעי
Joshua,7,3,וישבו אליהושע ויאמרו אליו אליעל כלהעם כאלפים איש או כשלשת אלפים איש יעלו ויכו אתהעי אלתיגעשמה אתכלהעם כי מעט המה
Joshua,7,4,ויעלו מןהעם שמה כשלשת אלפים איש וינסו לפני אנשי העי
Joshua,7,5,ויכו מהם אנשי העי כשלשים וששה איש וירדפום לפני השער עדהשברים ויכום במורד וימס לבבהעם ויהי למים
Joshua,7,6,ויקרע יהושע שמלתיו ויפל עלפניו ארצה לפני ארון יהוה עדהערב הוא וזקני ישראל ויעלו עפר עלראשם
Joshua,7,7,ויאמר יהושע אהה אדני יהוה למה העברת העביר אתהעם הזה אתהירדן לתת אתנו ביד האמרי להאבידנו ולו הואלנו ונשב בעבר הירדן
Joshua,7,8,בי אדני מה אמר אחרי אשר הפך ישראל ערף לפני איביו
Joshua,7,9,וישמעו הכנעני וכל ישבי הארץ ונסבו עלינו והכריתו אתשמנו מןהארץ ומהתעשה לשמך הגדול ס
Joshua,7,10,ויאמר יהוה אליהושע קם לך למה זה אתה נפל עלפניך
Joshua,7,11,חטא ישראל וגם עברו אתבריתי אשר צויתי אותם וגם לקחו מןהחרם וגם גנבו וגם כחשו וגם שמו בכליהם
Joshua,7,12,ולא יכלו בני ישראל לקום לפני איביהם ערף יפנו לפני איביהם כי היו לחרם לא אוסיף להיות עםכם אםלא תשמידו החרם מקרבכם
Joshua,7,13,קם קדש אתהעם ואמרת התקדשו למחר כי כה אמר יהוה אלהי ישראל חרם בקרבך ישראל לא תוכל לקום לפני איביך עדהסירכם החרם מקרבכם
Joshua,7,14,ונקרבתם בבקר לשבטיכם והיה השבט אשרילכדנו יהוה יקרב למשפחות והמשפחה אשרילכדנה יהוה תקרב לבתים והבית אשר ילכדנו יהוה יקרב לגברים
Joshua,7,15,והיה הנלכד בחרם ישרף באש אתו ואתכלאשרלו כי עבר אתברית יהוה וכיעשה נבלה בישראל
Joshua,7,16,וישכם יהושע בבקר ויקרב אתישראל לשבטיו וילכד שבט יהודה
Joshua,7,17,ויקרב אתמשפחת יהודה וילכד את משפחת הזרחי ויקרב אתמשפחת הזרחי לגברים וילכד זבדי
Joshua,7,18,ויקרב אתביתו לגברים וילכד עכן בןכרמי בןזבדי בןזרח למטה יהודה
Joshua,7,19,ויאמר יהושע אלעכן בני שיםנא כבוד ליהוה אלהי ישראל ותןלו תודה והגדנא לי מה עשית אלתכחד ממני
Joshua,7,20,ויען עכן אתיהושע ויאמר אמנה אנכי חטאתי ליהוה אלהי ישראל וכזאת וכזאת עשיתי
Joshua,7,21,בשלל אדרת שנער אחת טובה ומאתים שקלים כסף ולשון זהב אחד חמשים שקלים משקלו ואחמדם ואקחם והנם טמונים בארץ בתוך האהלי והכסף תחתיה
Joshua,7,22,וישלח יהושע מלאכים וירצו האהלה והנה טמונה באהלו והכסף תחתיה
Joshua,7,23,ויקחום מתוך האהל ויבאום אליהושע ואל כלבני ישראל ויצקם לפני יהוה
Joshua,7,24,ויקח יהושע אתעכן בןזרח ואתהכסף ואתהאדרת ואתלשון הזהב ואתבניו ואתבנתיו ואתשורו ואתחמרו ואתצאנו ואתאהלו ואתכלאשרלו וכלישראל עמו ויעלו אתם עמק עכור
Joshua,7,25,ויאמר יהושע מה עכרתנו יעכרך יהוה ביום הזה וירגמו אתו כלישראל אבן וישרפו אתם באש ויסקלו אתם באבנים
Joshua,7,26,ויקימו עליו גלאבנים גדול עד היום הזה וישב יהוה מחרון אפו עלכן קרא שם המקום ההוא עמק עכור עד היום הזה ף
Joshua,8,1,ויאמר יהוה אליהושע אלתירא ואלתחת קח עמך את כלעם המלחמה וקום עלה העי ראה נתתי בידך אתמלך העי ואתעמו ואתעירו ואתארצו
Joshua,8,2,ועשית לעי ולמלכה כאשר עשית ליריחו ולמלכה רקשללה ובהמתה תבזו לכם שיםלך ארב לעיר מאחריה
Joshua,8,3,ויקם יהושע וכלעם המלחמה לעלות העי ויבחר יהושע שלשים אלף איש גבורי החיל וישלחם לילה
Joshua,8,4,ויצו אתם לאמר ראו אתם ארבים לעיר מאחרי העיר אלתרחיקו מןהעיר מאד והייתם כלכם נכנים
