orig_book_index,orig_chapter,orig_verse,text
Leviticus,18,19,ואל אשה בנדת טמאתהלא תקרב לגלות ערותה
Leviticus,18,20,ואל אשת עמיתךלא תתן שכבתך לזרע לטמאה בה
Leviticus,18,21,ומזרעך לא תתן להעביר למלך ולא תחלל את שם אלהיך אני יהוה
Leviticus,18,22,ואת זכרלא תשכב משכבי אשה תועבה הוא
Leviticus,18,23,ובכל בהמה לא תתן שכבתך לטמאה בה ואשה לא תעמד לפני בהמה לרבעהתבל הוא
Leviticus,18,24,אל תטמאו בכל אלה כי בכל אלה נטמאו הגוים אשר אני משלח מפניכם
Leviticus,18,25,ותטמא הארץ ואפקד עונה עליה ותקא הארץ את ישביה
Leviticus,18,26,ושמרתם אתם את חקתי ואת משפטי ולא תעשו מכל התועבת האלה האזרח והגר הגר בתוככם
Leviticus,18,27,כי את כל התועבת האל עשו אנשי הארץ אשר לפניכם ותטמא הארץ
Leviticus,18,28,ולא תקיא הארץ אתכם בטמאכם אתה כאשר קאה את הגוי אשר לפניכם
Leviticus,18,29,כי כל אשר יעשה מכל התועבת האלהונכרתו הנפשות העשת מקרב עמם
Leviticus,18,30,ושמרתם את משמרתי לבלתי עשות מחקות התועבת אשר נעשו לפניכם ולא תטמאו בהם אני יהוה אלהיכם פ
Leviticus,19,1,וידבר יהוה אל משה לאמר
Leviticus,19,2,דבר אל כל עדת בני ישראל ואמרת אלהםקדשים תהיו כי קדוש אני יהוה אלהיכם
Leviticus,19,3,איש אמו ואביו תיראו ואת שבתתי תשמרו אני יהוה אלהיכם
Leviticus,19,4,אל תפנו אל האלילם ואלהי מסכה לא תעשו לכם אני יהוה אלהיכם
Leviticus,19,5,וכי תזבחו זבח שלמים ליהוהלרצנכם תזבחהו
Leviticus,19,6,ביום זבחכם יאכל וממחרת והנותר עד יום השלישי באש ישרף
Leviticus,19,7,ואם האכל יאכל ביום השלישיפגול הוא לא ירצה
Leviticus,19,8,ואכליו עונו ישא כי את קדש יהוה חלל ונכרתה הנפש ההוא מעמיה
Leviticus,19,9,ובקצרכם את קציר ארצכם לא תכלה פאת שדך לקצר ולקט קצירך לא תלקט
Leviticus,19,10,וכרמך לא תעולל ופרט כרמך לא תלקט לעני ולגר תעזב אתם אני יהוה אלהיכם
Leviticus,19,11,לא תגנבו ולא תכחשו ולא תשקרו איש בעמיתו
Leviticus,19,12,ולא תשבעו בשמי לשקר וחללת את שם אלהיך אני יהוה
Leviticus,19,13,לא תעשק את רעך ולא תגזל לא תלין פעלת שכיר אתךעד בקר
Leviticus,19,14,לא תקלל חרשולפני עור לא תתן מכשל ויראת מאלהיך אני יהוה
Leviticus,19,15,לא תעשו עול במשפטלא תשא פני דל ולא תהדר פני גדול בצדק תשפט עמיתך
Leviticus,19,16,לא תלך רכיל בעמיך לא תעמד על דם רעך אני יהוה
Leviticus,19,17,לא תשנא את אחיך בלבבך הוכח תוכיח את עמיתך ולא תשא עליו חטא
Leviticus,19,18,לא תקם ולא תטר את בני עמך ואהבת לרעך כמוך אני יהוה
Leviticus,19,19,את חקתי תשמרובהמתך לא תרביע כלאים שדך לא תזרע כלאים ובגד כלאים שעטנז לא יעלה עליך
Leviticus,19,20,ואיש כי ישכב את אשה שכבת זרע והוא שפחה נחרפת לאיש והפדה לא נפדתה או חפשה לא נתן להבקרת תהיה לא יומתו כי לא חפשה
Leviticus,19,21,והביא את אשמו ליהוה אל פתח אהל מועדאיל אשם
Leviticus,19,22,וכפר עליו הכהן באיל האשם לפני יהוה על חטאתו אשר חטא ונסלח לו מחטאתו אשר חטא פ
Leviticus,19,23,וכי תבאו אל הארץ ונטעתם כל עץ מאכלוערלתם ערלתו את פריו שלש שנים יהיה לכם ערליםלא יאכל
Leviticus,19,24,ובשנה הרביעת יהיה כל פריוקדש הלולים ליהוה
Leviticus,19,25,ובשנה החמישת תאכלו את פריו להוסיף לכם תבואתו אני יהוה אלהיכם
Leviticus,19,26,לא תאכלו על הדם לא תנחשו ולא תעוננו
Leviticus,19,27,לא תקפו פאת ראשכם ולא תשחית את פאת זקנך
Leviticus,19,28,ושרט לנפש לא תתנו בבשרכם וכתבת קעקע לא תתנו בכם אני יהוה
Leviticus,19,29,אל תחלל את בתך להזנותה ולא תזנה הארץ ומלאה הארץ זמה
Leviticus,19,30,את שבתתי תשמרו ומקדשי תיראו אני יהוה
Leviticus,19,31,אל תפנו אל האבת ואל הידענים אל תבקשו לטמאה בהם אני יהוה אלהיכם
Leviticus,19,32,מפני שיבה תקום והדרת פני זקן ויראת מאלהיך אני יהוה ס
Leviticus,19,33,וכי יגור אתך גר בארצכםלא תונו אתו
Leviticus,19,34,כאזרח מכם יהיה לכם הגר הגר אתכם ואהבת לו כמוךכי גרים הייתם בארץ מצרים אני יהוה אלהיכם
Leviticus,19,35,לא תעשו עול במשפט במדה במשקל ובמשורה
Leviticus,19,36,מאזני צדק אבני צדק איפת צדק והין צדקיהיה לכם אני יהוה אלהיכם אשר הוצאתי אתכם מארץ מצרים
Leviticus,19,37,ושמרתם את כל חקתי ואת כל משפטי ועשיתם אתם אני יהוה פ
Leviticus,20,1,וידבר יהוה אל משה לאמר
Leviticus,20,2,ואל בני ישראל תאמר איש איש מבני ישראל ומן הגר הגר בישראל אשר יתן מזרעו למלך מות יומת עם הארץ ירגמהו באבן
Leviticus,20,3,ואני אתן את פני באיש ההוא והכרתי אתו מקרב עמו כי מזרעו נתן למלךלמען טמא את מקדשי ולחלל את שם קדשי
Leviticus,20,4,ואם העלם יעלימו עם הארץ את עיניהם מן האיש ההוא בתתו מזרעו למלךלבלתי המית אתו
Leviticus,20,5,ושמתי אני את פני באיש ההוא ובמשפחתו והכרתי אתו ואת כל הזנים אחריו לזנות אחרי המלךמקרב עמם
Leviticus,20,6,והנפש אשר תפנה אל האבת ואל הידענים לזנת אחריהםונתתי את פני בנפש ההוא והכרתי אתו מקרב עמו
Leviticus,20,7,והתקדשתםוהייתם קדשים כי אני יהוה אלהיכם
Leviticus,20,8,ושמרתם את חקתי ועשיתם אתם אני יהוה מקדשכם
Leviticus,20,9,כי איש איש אשר יקלל את אביו ואת אמומות יומת אביו ואמו קלל דמיו בו
Leviticus,20,10,ואיש אשר ינאף את אשת איש אשר ינאף את אשת רעהומות יומת הנאף והנאפת
Leviticus,20,11,ואיש אשר ישכב את אשת אביוערות אביו גלה מות יומתו שניהם דמיהם בם
Leviticus,20,12,ואיש אשר ישכב את כלתומות יומתו שניהם תבל עשו דמיהם בם
Leviticus,20,13,ואיש אשר ישכב את זכר משכבי אשהתועבה עשו שניהם מות יומתו דמיהם בם
Leviticus,20,14,ואיש אשר יקח את אשה ואת אמהזמה הוא באש ישרפו אתו ואתהן ולא תהיה זמה בתוככם
Leviticus,20,15,ואיש אשר יתן שכבתו בבהמהמות יומת ואת הבהמה תהרגו
Leviticus,20,16,ואשה אשר תקרב אל כל בהמה לרבעה אתהוהרגת את האשה ואת הבהמה מות יומתו דמיהם בם
Leviticus,20,17,ואיש אשר יקח את אחתו בת אביו או בת אמו וראה את ערותה והיא תראה את ערותו חסד הואונכרתו לעיני בני עמם ערות אחתו גלה עונו ישא
Leviticus,20,18,ואיש אשר ישכב את אשה דוה וגלה את ערותה את מקרה הערה והוא גלתה את מקור דמיהונכרתו שניהם מקרב עמם
Leviticus,20,19,וערות אחות אמך ואחות אביך לא תגלה כי את שארו הערה עונם ישאו
Leviticus,20,20,ואיש אשר ישכב את דדתוערות דדו גלה חטאם ישאו ערירים ימתו
Leviticus,20,21,ואיש אשר יקח את אשת אחיונדה הוא ערות אחיו גלה ערירים יהיו
Leviticus,20,22,ושמרתם את כל חקתי ואת כל משפטי ועשיתם אתם ולא תקיא אתכם הארץ אשר אני מביא אתכם שמה לשבת בה
Leviticus,20,23,ולא תלכו בחקת הגוי אשר אני משלח מפניכם כי את כל אלה עשו ואקץ בם
Leviticus,20,24,ואמר לכם אתם תירשו את אדמתם ואני אתננה לכם לרשת אתה ארץ זבת חלב ודבש אני יהוה אלהיכם אשר הבדלתי אתכם מן העמים
Leviticus,20,25,והבדלתם בין הבהמה הטהרה לטמאה ובין העוף הטמא לטהר ולא תשקצו את נפשתיכם בבהמה ובעוף ובכל אשר תרמש האדמה אשר הבדלתי לכם לטמא
Leviticus,20,26,והייתם לי קדשים כי קדוש אני יהוה ואבדל אתכם מן העמים להיות לי
Leviticus,20,27,ואיש או אשה כי יהיה בהם אוב או ידענימות יומתו באבן ירגמו אתם דמיהם בם פ
Leviticus,21,1,ויאמר יהוה אל משה אמר אל הכהנים בני אהרן ואמרת אלהם לנפש לא יטמא בעמיו
Leviticus,21,2,כי אם לשארו הקרב אליו לאמו ולאביו ולבנו ולבתו ולאחיו
Leviticus,21,3,ולאחתו הבתולה הקרובה אליו אשר לא היתה לאישלה יטמא
Leviticus,21,4,לא יטמא בעל בעמיולהחלו
Leviticus,21,5,לא יקרחה יקרחו קרחה בראשם ופאת זקנם לא יגלחו ובבשרםלא ישרטו שרטת
Leviticus,21,6,קדשים יהיו לאלהיהם ולא יחללו שם אלהיהם כי את אשי יהוה לחם אלהיהם הם מקריבםוהיו קדש
Leviticus,21,7,אשה זנה וחללה לא יקחו ואשה גרושה מאישה לא יקחו כי קדש הוא לאלהיו
Leviticus,21,8,וקדשתוכי את לחם אלהיך הוא מקריב קדש יהיה לךכי קדוש אני יהוה מקדשכם
Leviticus,21,9,ובת איש כהן כי תחל לזנותאת אביה היא מחללת באש תשרף ס
Leviticus,21,10,והכהן הגדול מאחיו אשר יוצק על ראשו שמן המשחה ומלא את ידו ללבש את הבגדיםאת ראשו לא יפרע ובגדיו לא יפרם
Leviticus,21,11,ועל כל נפשת מת לא יבא לאביו ולאמו לא יטמא
Leviticus,21,12,ומן המקדש לא יצא ולא יחלל את מקדש אלהיו כי נזר שמן משחת אלהיו עליואני יהוה
Leviticus,21,13,והוא אשה בבתוליה יקח
Leviticus,21,14,אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה
Leviticus,21,15,ולא יחלל זרעו בעמיו כי אני יהוה מקדשו ס
Leviticus,21,16,וידבר יהוה אל משה לאמר
Leviticus,21,17,דבר אל אהרן לאמר איש מזרעך לדרתם אשר יהיה בו מוםלא יקרב להקריב לחם אלהיו
Leviticus,21,18,כי כל איש אשר בו מום לא יקרב איש עור או פסח או חרם או שרוע
Leviticus,21,19,או איש אשר יהיה בו שבר רגל או שבר יד
Leviticus,21,20,או גבן או דק או תבלל בעינו או גרב או ילפת או מרוח אשך
Leviticus,21,21,כל איש אשר בו מום מזרע אהרן הכהןלא יגש להקריב את אשי יהוה מום בואת לחם אלהיו לא יגש להקריב
Leviticus,21,22,לחם אלהיו מקדשי הקדשים ומן הקדשים יאכל
Leviticus,21,23,אך אל הפרכת לא יבא ואל המזבח לא יגשכי מום בו ולא יחלל את מקדשי כי אני יהוה מקדשם
Leviticus,21,24,וידבר משה אל אהרן ואל בניו ואל כל בני ישראל פ
Leviticus,22,1,וידבר יהוה אל משה לאמר
Leviticus,22,2,דבר אל אהרן ואל בניו וינזרו מקדשי בני ישראל ולא יחללו את שם קדשיאשר הם מקדשים לי אני יהוה
Leviticus,22,3,אמר אלהם לדרתיכם כל איש אשר יקרב מכל זרעכם אל הקדשים אשר יקדישו בני ישראל ליהוה וטמאתו עליו ונכרתה הנפש ההוא מלפניאני יהוה
Leviticus,22,4,איש איש מזרע אהרן והוא צרוע או זבבקדשים לא יאכל עד אשר יטהר והנגע בכל טמא נפש או איש אשר תצא ממנו שכבת זרע
Leviticus,22,5,או איש אשר יגע בכל שרץ אשר יטמא לו או באדם אשר יטמא לו לכל טמאתו
Leviticus,22,6,נפש אשר תגע בו וטמאה עד הערב ולא יאכל מן הקדשים כי אם רחץ בשרו במים
Leviticus,22,7,ובא השמש וטהר ואחר יאכל מן הקדשים כי לחמו הוא
Leviticus,22,8,נבלה וטרפה לא יאכל לטמאה בה אני יהוה
Leviticus,22,9,ושמרו את משמרתי ולא ישאו עליו חטא ומתו בו כי יחללהו אני יהוה מקדשם
Leviticus,22,10,וכל זר לא יאכל קדש תושב כהן ושכיר לא יאכל קדש
Leviticus,22,11,וכהן כי יקנה נפש קנין כספוהוא יאכל בו ויליד ביתו הם יאכלו בלחמו
Leviticus,22,12,ובת כהןכי תהיה לאיש זר הוא בתרומת הקדשים לא תאכל
Leviticus,22,13,ובת כהן כי תהיה אלמנה וגרושה וזרע אין להושבה אל בית אביה כנעוריה מלחם אביה תאכל וכל זר לא יאכל בו
Leviticus,22,14,ואיש כי יאכל קדש בשגגהויסף חמשיתו עליו ונתן לכהן את הקדש
Leviticus,22,15,ולא יחללו את קדשי בני ישראלאת אשר ירימו ליהוה
Leviticus,22,16,והשיאו אותם עון אשמה באכלם את קדשיהם כי אני יהוה מקדשם פ
Leviticus,22,17,וידבר יהוה אל משה לאמר
Leviticus,22,18,דבר אל אהרן ואל בניו ואל כל בני ישראל ואמרת אלהם איש איש מבית ישראל ומן הגר בישראל אשר יקריב קרבנו לכל נדריהם ולכל נדבותם אשר יקריבו ליהוה לעלה
Leviticus,22,19,לרצנכם תמים זכרבבקר בכשבים ובעזים
Leviticus,22,20,כל אשר בו מום לא תקריבו כי לא לרצון יהיה לכם
Leviticus,22,21,ואיש כי יקריב זבח שלמים ליהוה לפלא נדר או לנדבה בבקר או בצאןתמים יהיה לרצון כל מום לא יהיה בו
Leviticus,22,22,עורת או שבור או חרוץ או יבלת או גרב או ילפתלא תקריבו אלה ליהוה ואשה לא תתנו מהם על המזבחליהוה
Leviticus,22,23,ושור ושה שרוע וקלוטנדבה תעשה אתו ולנדר לא ירצה
Leviticus,22,24,ומעוך וכתות ונתוק וכרות לא תקריבו ליהוה ובארצכם לא תעשו
Leviticus,22,25,ומיד בן נכר לא תקריבו את לחם אלהיכםמכל אלה כי משחתם בהם מום בם לא ירצו לכם ס
Leviticus,22,26,וידבר יהוה אל משה לאמר
Leviticus,22,27,שור או כשב או עז כי יולד והיה שבעת ימים תחת אמו ומיום השמיני והלאה ירצה לקרבן אשה ליהוה
Leviticus,22,28,ושור או שהאתו ואת בנו לא תשחטו ביום אחד
Leviticus,22,29,וכי תזבחו זבח תודה ליהוהלרצנכם תזבחו
Leviticus,22,30,ביום ההוא יאכל לא תותירו ממנו עד בקר אני יהוה
Leviticus,22,31,ושמרתם מצותי ועשיתם אתם אני יהוה
Leviticus,22,32,ולא תחללו את שם קדשי ונקדשתי בתוך בני ישראל אני יהוה מקדשכם
Leviticus,22,33,המוציא אתכם מארץ מצרים להיות לכם לאלהים אני יהוה פ
Leviticus,23,1,וידבר יהוה אל משה לאמר
Leviticus,23,2,דבר אל בני ישראל ואמרת אלהם מועדי יהוה אשר תקראו אתם מקראי קדשאלה הם מועדי
Leviticus,23,3,ששת ימים תעשה מלאכה וביום השביעי שבת שבתון מקרא קדש כל מלאכה לא תעשו שבת הוא ליהוה בכל מושבתיכם פ
Leviticus,23,4,אלה מועדי יהוה מקראי קדש אשר תקראו אתם במועדם
Leviticus,23,5,בחדש הראשון בארבעה עשר לחדשבין הערבים פסח ליהוה
Leviticus,23,6,ובחמשה עשר יום לחדש הזה חג המצות ליהוה שבעת ימים מצות תאכלו
Leviticus,23,7,ביום הראשון מקרא קדש יהיה לכם כל מלאכת עבדה לא תעשו
Leviticus,23,8,והקרבתם אשה ליהוה שבעת ימים ביום השביעי מקרא קדש כל מלאכת עבדה לא תעשו פ
Leviticus,23,9,וידבר יהוה אל משה לאמר
Leviticus,23,10,דבר אל בני ישראל ואמרת אלהם כי תבאו אל הארץ אשר אני נתן לכם וקצרתם את קצירהוהבאתם את עמר ראשית קצירכם אל הכהן
Leviticus,23,11,והניף את העמר לפני יהוה לרצנכם ממחרת השבת יניפנו הכהן
Leviticus,23,12,ועשיתם ביום הניפכם את העמר כבש תמים בן שנתו לעלה ליהוה
Leviticus,23,13,ומנחתו שני עשרנים סלת בלולה בשמן אשה ליהוהריח ניחח ונסכה יין רביעת ההין
Leviticus,23,14,ולחם וקלי וכרמל לא תאכלו עד עצם היום הזהעד הביאכם את קרבן אלהיכם חקת עולם לדרתיכם בכל משבתיכם ס
Leviticus,23,15,וספרתם לכם ממחרת השבת מיום הביאכם את עמר התנופה שבע שבתות תמימת תהיינה
Leviticus,23,16,עד ממחרת השבת השביעת תספרו חמשים יום והקרבתם מנחה חדשה ליהוה
Leviticus,23,17,ממושבתיכם תביאו לחם תנופה שתים שני עשרניםסלת תהיינה חמץ תאפינה בכורים ליהוה
Leviticus,23,18,והקרבתם על הלחם שבעת כבשים תמימם בני שנה ופר בן בקר אחד ואילם שנים יהיו עלה ליהוה ומנחתם ונסכיהם אשה ריח ניחח ליהוה
Leviticus,23,19,ועשיתם שעיר עזים אחד לחטאת ושני כבשים בני שנה לזבח שלמים
Leviticus,23,20,והניף הכהן אתם על לחם הבכרים תנופה לפני יהוה על שני כבשים קדש יהיו ליהוה לכהן
Leviticus,23,21,וקראתם בעצם היום הזה מקרא קדש יהיה לכםכל מלאכת עבדה לא תעשו חקת עולם בכל מושבתיכם לדרתיכם
Leviticus,23,22,ובקצרכם את קציר ארצכם לא תכלה פאת שדך בקצרך ולקט קצירך לא תלקט לעני ולגר תעזב אתם אני יהוה אלהיכם פ
Leviticus,23,23,וידבר יהוה אל משה לאמר
Leviticus,23,24,דבר אל בני ישראל לאמר בחדש השביעי באחד לחדש יהיה לכם שבתוןזכרון תרועה מקרא קדש
Leviticus,23,25,כל מלאכת עבדה לא תעשו והקרבתם אשה ליהוה ס
Leviticus,23,26,וידבר יהוה אל משה לאמר
Leviticus,23,27,אך בעשור לחדש השביעי הזה יום הכפרים הוא מקרא קדש יהיה לכם ועניתם את נפשתיכם והקרבתם אשה ליהוה
Leviticus,23,28,וכל מלאכה לא תעשו בעצם היום הזה כי יום כפרים הוא לכפר עליכם לפני יהוה אלהיכם
Leviticus,23,29,כי כל הנפש אשר לא תענה בעצם היום הזהונכרתה מעמיה
Leviticus,23,30,וכל הנפש אשר תעשה כל מלאכה בעצם היום הזהוהאבדתי את הנפש ההוא מקרב עמה
Leviticus,23,31,כל מלאכה לא תעשו חקת עולם לדרתיכם בכל משבתיכם
Leviticus,23,32,שבת שבתון הוא לכם ועניתם את נפשתיכם בתשעה לחדש בערבמערב עד ערב תשבתו שבתכם פ
Leviticus,23,33,וידבר יהוה אל משה לאמר
Leviticus,23,34,דבר אל בני ישראל לאמר בחמשה עשר יום לחדש השביעי הזה חג הסכות שבעת ימים ליהוה
Leviticus,23,35,ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו
Leviticus,23,36,שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא קדש יהיה לכם והקרבתם אשה ליהוה עצרת הואכל מלאכת עבדה לא תעשו
Leviticus,23,37,אלה מועדי יהוה אשר תקראו אתם מקראי קדש להקריב אשה ליהוה עלה ומנחה זבח ונסכיםדבר יום ביומו
Leviticus,23,38,מלבד שבתת יהוה ומלבד מתנותיכם ומלבד כל נדריכם ומלבד כל נדבתיכם אשר תתנו ליהוה
Leviticus,23,39,אך בחמשה עשר יום לחדש השביעי באספכם את תבואת הארץ תחגו את חג יהוה שבעת ימים ביום הראשון שבתון וביום השמיני שבתון
Leviticus,23,40,ולקחתם לכם ביום הראשון פרי עץ הדר כפת תמרים וענף עץ עבת וערבי נחל ושמחתם לפני יהוה אלהיכםשבעת ימים
Leviticus,23,41,וחגתם אתו חג ליהוה שבעת ימים בשנה חקת עולם לדרתיכם בחדש השביעי תחגו אתו
Leviticus,23,42,בסכת תשבו שבעת ימים כל האזרח בישראל ישבו בסכת
Leviticus,23,43,למען ידעו דרתיכם כי בסכות הושבתי את בני ישראל בהוציאי אותם מארץ מצרים אני יהוה אלהיכם
Leviticus,23,44,וידבר משה את מעדי יהוה אל בני ישראל פ
Leviticus,24,1,וידבר יהוה אל משה לאמר
Leviticus,24,2,צו את בני ישראל ויקחו אליך שמן זית זך כתיתלמאור להעלת נר תמיד
Leviticus,24,3,מחוץ לפרכת העדת באהל מועד יערך אתו אהרן מערב עד בקר לפני יהוהתמיד חקת עולם לדרתיכם
Leviticus,24,4,על המנרה הטהרה יערך את הנרות לפני יהוה תמיד פ
Leviticus,24,5,ולקחת סלתואפית אתה שתים עשרה חלות שני עשרנים יהיה החלה האחת
Leviticus,24,6,ושמת אותם שתים מערכות שש המערכת על השלחן הטהר לפני יהוה
Leviticus,24,7,ונתת על המערכת לבנה זכה והיתה ללחם לאזכרה אשה ליהוה
Leviticus,24,8,ביום השבת ביום השבת יערכנו לפני יהוהתמיד מאת בני ישראל ברית עולם
Leviticus,24,9,והיתה לאהרן ולבניו ואכלהו במקום קדש כי קדש קדשים הוא לו מאשי יהוהחק עולם ס
Leviticus,24,10,ויצא בן אשה ישראלית והוא בן איש מצרי בתוך בני ישראל וינצו במחנה בן הישראלית ואיש הישראלי
Leviticus,24,11,ויקב בן האשה הישראלית את השם ויקלל ויביאו אתו אל משה ושם אמו שלמית בת דברי למטה דן
Leviticus,24,12,ויניחהו במשמר לפרש להם על פי יהוה פ
Leviticus,24,13,וידבר יהוה אל משה לאמר
Leviticus,24,14,הוצא את המקלל אל מחוץ למחנה וסמכו כל השמעים את ידיהם על ראשו ורגמו אתו כל העדה
Leviticus,24,15,ואל בני ישראל תדבר לאמר איש איש כי יקלל אלהיו ונשא חטאו
Leviticus,24,16,ונקב שם יהוה מות יומת רגום ירגמו בו כל העדה כגר כאזרחבנקבו שם יומת
Leviticus,24,17,ואיש כי יכה כל נפש אדםמות יומת
Leviticus,24,18,ומכה נפש בהמה ישלמנהנפש תחת נפש
Leviticus,24,19,ואיש כי יתן מום בעמיתוכאשר עשה כן יעשה לו
Leviticus,24,20,שבר תחת שבר עין תחת עין שן תחת שןכאשר יתן מום באדם כן ינתן בו
Leviticus,24,21,ומכה בהמה ישלמנה ומכה אדם יומת
Leviticus,24,22,משפט אחד יהיה לכם כגר כאזרח יהיה כי אני יהוה אלהיכם
Leviticus,24,23,וידבר משה אל בני ישראל ויוציאו את המקלל אל מחוץ למחנה וירגמו אתו אבן ובני ישראל עשו כאשר צוה יהוה את משה פ
Leviticus,25,1,וידבר יהוה אל משה בהר סיני לאמר
Leviticus,25,2,דבר אל בני ישראל ואמרת אלהם כי תבאו אל הארץ אשר אני נתן לכםושבתה הארץ שבת ליהוה
Leviticus,25,3,שש שנים תזרע שדך ושש שנים תזמר כרמך ואספת את תבואתה
Leviticus,25,4,ובשנה השביעת שבת שבתון יהיה לארץשבת ליהוה שדך לא תזרע וכרמך לא תזמר
Leviticus,25,5,את ספיח קצירך לא תקצור ואת ענבי נזירך לא תבצר שנת שבתון יהיה לארץ
Leviticus,25,6,והיתה שבת הארץ לכם לאכלהלך ולעבדך ולאמתך ולשכירך ולתושבך הגרים עמך
Leviticus,25,7,ולבהמתךולחיה אשר בארצך תהיה כל תבואתה לאכל ס
Leviticus,25,8,וספרת לך שבע שבתת שניםשבע שנים שבע פעמים והיו לך ימי שבע שבתת השנים תשע וארבעים שנה
Leviticus,25,9,והעברת שופר תרועה בחדש השבעי בעשור לחדש ביום הכפרים תעבירו שופר בכל ארצכם
Leviticus,25,10,וקדשתם את שנת החמשים שנה וקראתם דרור בארץ לכל ישביה יובל הוא תהיה לכם ושבתם איש אל אחזתו ואיש אל משפחתו תשבו
Leviticus,25,11,יובל הוא שנת החמשים שנהתהיה לכם לא תזרעוולא תקצרו את ספיחיה ולא תבצרו את נזריה
Leviticus,25,12,כי יובל הוא קדש תהיה לכם מן השדהתאכלו את תבואתה
Leviticus,25,13,בשנת היובל הזאת תשבו איש אל אחזתו
Leviticus,25,14,וכי תמכרו ממכר לעמיתך או קנה מיד עמיתךאל תונו איש את אחיו
Leviticus,25,15,במספר שנים אחר היובל תקנה מאת עמיתך במספר שני תבואת ימכר לך
Leviticus,25,16,לפי רב השנים תרבה מקנתו ולפי מעט השנים תמעיט מקנתו כי מספר תבואת הוא מכר לך
Leviticus,25,17,ולא תונו איש את עמיתו ויראת מאלהיך כי אני יהוה אלהיכם
Leviticus,25,18,ועשיתם את חקתי ואת משפטי תשמרו ועשיתם אתםוישבתם על הארץ לבטח
Leviticus,25,19,ונתנה הארץ פריה ואכלתם לשבע וישבתם לבטח עליה
Leviticus,25,20,וכי תאמרו מה נאכל בשנה השביעת הן לא נזרע ולא נאסף את תבואתנו
Leviticus,25,21,וצויתי את ברכתי לכם בשנה הששית ועשת את התבואה לשלש השנים
Leviticus,25,22,וזרעתם את השנה השמינת ואכלתם מן התבואה ישן עד השנה התשיעת עד בוא תבואתהתאכלו ישן
Leviticus,25,23,והארץ לא תמכר לצמתתכי לי הארץ כי גרים ותושבים אתם עמדי
Leviticus,25,24,ובכל ארץ אחזתכם גאלה תתנו לארץ ס
Leviticus,25,25,כי ימוך אחיך ומכר מאחזתוובא גאלו הקרב אליו וגאל את ממכר אחיו
Leviticus,25,26,ואיש כי לא יהיה לו גאל והשיגה ידו ומצא כדי גאלתו
Leviticus,25,27,וחשב את שני ממכרו והשיב את העדף לאיש אשר מכר לו ושב לאחזתו
Leviticus,25,28,ואם לא מצאה ידו די השיב לווהיה ממכרו ביד הקנה אתו עד שנת היובל ויצא ביבל ושב לאחזתו ס
Leviticus,25,29,ואיש כי ימכר בית מושב עיר חומהוהיתה גאלתו עד תם שנת ממכרו ימים תהיה גאלתו
Leviticus,25,30,ואם לא יגאל עד מלאת לו שנה תמימהוקם הבית אשר בעיר אשר לא לו חמה לצמיתת לקנה אתו לדרתיו לא יצא ביבל
Leviticus,25,31,ובתי החצרים אשר אין להם חמה סביבעל שדה הארץ יחשב גאלה תהיה לו וביבל יצא
Leviticus,25,32,וערי הלויםבתי ערי אחזתם גאלת עולם תהיה ללוים
Leviticus,25,33,ואשר יגאל מן הלוים ויצא ממכר בית ועיר אחזתו ביבל כי בתי ערי הלוים הוא אחזתם בתוך בני ישראל
Leviticus,25,34,ושדה מגרש עריהם לא ימכר כי אחזת עולם הוא להם ס
Leviticus,25,35,וכי ימוך אחיך ומטה ידו עמךוהחזקת בו גר ותושב וחי עמך
Leviticus,25,36,אל תקח מאתו נשך ותרבית ויראת מאלהיך וחי אחיך עמך
Leviticus,25,37,את כספךלא תתן לו בנשך ובמרבית לא תתן אכלך
Leviticus,25,38,אני יהוה אלהיכם אשר הוצאתי אתכם מארץ מצריםלתת לכם את ארץ כנען להיות לכם לאלהים ס
Leviticus,25,39,וכי ימוך אחיך עמך ונמכר לךלא תעבד בו עבדת עבד
Leviticus,25,40,כשכיר כתושב יהיה עמך עד שנת היבל יעבד עמך
Leviticus,25,41,ויצא מעמךהוא ובניו עמו ושב אל משפחתו ואל אחזת אבתיו ישוב
Leviticus,25,42,כי עבדי הם אשר הוצאתי אתם מארץ מצרים לא ימכרו ממכרת עבד
Leviticus,25,43,לא תרדה בו בפרך ויראת מאלהיך
Leviticus,25,44,ועבדך ואמתך אשר יהיו לך מאת הגוים אשר סביבתיכםמהם תקנו עבד ואמה
Leviticus,25,45,וגם מבני התושבים הגרים עמכם מהם תקנו וממשפחתם אשר עמכם אשר הולידו בארצכם והיו לכם לאחזה
Leviticus,25,46,והתנחלתם אתם לבניכם אחריכם לרשת אחזהלעלם בהם תעבדו ובאחיכם בני ישראל איש באחיו לא תרדה בו בפרך ס
Leviticus,25,47,וכי תשיג יד גר ותושב עמך ומך אחיך עמו ונמכר לגר תושב עמך או לעקר משפחת גר
Leviticus,25,48,אחרי נמכר גאלה תהיה לו אחד מאחיו יגאלנו
Leviticus,25,49,או דדו או בן דדו יגאלנו או משאר בשרו ממשפחתו יגאלנו או השיגה ידו ונגאל
